algorithm,n,type,domain,sample,rep,batch,time_ms,peak_heap_bytes,peak_rss_bytes,cutoff,correct
strassen,64,densa,D0,b,1,20,0.0982,32768,5267456,64,1
strassen,64,densa,D0,b,2,20,0.09753,32768,5267456,64,1
strassen,64,densa,D0,b,3,20,0.09794,32768,5267456,64,1
strassen,64,densa,D0,b,4,20,0.098065,32768,5267456,64,1
strassen,64,densa,D0,b,5,20,0.09881,32768,5267456,64,1
strassen,64,densa,D0,b,6,20,0.099135,32768,5267456,64,1
strassen,64,densa,D0,b,7,20,0.0984,32768,5267456,64,1
strassen,64,densa,D0,b,8,20,0.097505,32768,5267456,64,1
strassen,64,densa,D0,b,9,20,0.098685,32768,5267456,64,1
strassen,64,densa,D0,b,10,20,0.097915,32768,5267456,64,1
strassen,64,densa,D0,b,11,20,0.098285,32768,5267456,64,1
strassen,64,densa,D0,b,12,20,0.09848,32768,5267456,64,1
strassen,64,densa,D0,b,13,20,0.09798,32768,5267456,64,1
strassen,64,densa,D0,b,14,20,0.09822,32768,5267456,64,1
strassen,64,densa,D0,b,15,20,0.099215,32768,5267456,64,1
naive,64,densa,D0,c,1,20,0.09771,32768,5267456,64,1
naive,64,densa,D0,c,2,20,0.09849,32768,5267456,64,1
naive,64,densa,D0,c,3,20,0.09835,32768,5267456,64,1
naive,64,densa,D0,c,4,20,0.097615,32768,5267456,64,1
naive,64,densa,D0,c,5,20,0.098365,32768,5267456,64,1
naive,64,densa,D0,c,6,20,0.10097,32768,5267456,64,1
naive,64,densa,D0,c,7,20,0.09783,32768,5267456,64,1
naive,64,densa,D0,c,8,20,0.09767,32768,5267456,64,1
naive,64,densa,D0,c,9,20,0.098535,32768,5267456,64,1
naive,64,densa,D0,c,10,20,0.097665,32768,5267456,64,1
naive,64,densa,D0,c,11,20,0.096975,32768,5267456,64,1
naive,64,densa,D0,c,12,20,0.0968,32768,5267456,64,1
naive,64,densa,D0,c,13,20,0.0979,32768,5267456,64,1
naive,64,densa,D0,c,14,20,0.09904,32768,5267456,64,1
naive,64,densa,D0,c,15,20,0.097755,32768,5267456,64,1
strassen,64,densa,D0,c,1,20,0.097575,32768,5267456,64,1
strassen,64,densa,D0,c,2,20,0.099275,32768,5267456,64,1
strassen,64,densa,D0,c,3,20,0.098725,32768,5267456,64,1
strassen,64,densa,D0,c,4,20,0.097665,32768,5267456,64,1
strassen,64,densa,D0,c,5,20,0.097235,32768,5267456,64,1
strassen,64,densa,D0,c,6,20,0.09759,32768,5267456,64,1
strassen,64,densa,D0,c,7,20,0.097485,32768,5267456,64,1
strassen,64,densa,D0,c,8,20,0.097775,32768,5267456,64,1
strassen,64,densa,D0,c,9,20,0.09769,32768,5267456,64,1
strassen,64,densa,D0,c,10,20,0.097985,32768,5267456,64,1
strassen,64,densa,D0,c,11,20,0.097965,32768,5267456,64,1
strassen,64,densa,D0,c,12,20,0.099805,32768,5267456,64,1
strassen,64,densa,D0,c,13,20,0.09794,32768,5267456,64,1
strassen,64,densa,D0,c,14,20,0.098395,32768,5267456,64,1
strassen,64,densa,D0,c,15,20,0.097455,32768,5267456,64,1
naive,64,densa,D10,a,1,20,0.09788,32768,5267456,64,1
naive,64,densa,D10,a,2,20,0.09749,32768,5267456,64,1
naive,64,densa,D10,a,3,20,0.097665,32768,5267456,64,1
naive,64,densa,D10,a,4,20,0.098115,32768,5267456,64,1
naive,64,densa,D10,a,5,20,0.09821,32768,5267456,64,1
naive,64,densa,D10,a,6,20,0.09848,32768,5267456,64,1
naive,64,densa,D10,a,7,20,0.09796,32768,5267456,64,1
naive,64,densa,D10,a,8,20,0.09777,32768,5267456,64,1
naive,64,densa,D10,a,9,20,0.098,32768,5267456,64,1
naive,64,densa,D10,a,10,20,0.09842,32768,5267456,64,1
naive,64,densa,D10,a,11,20,0.098195,32768,5267456,64,1
naive,64,densa,D10,a,12,20,0.097365,32768,5267456,64,1
naive,64,densa,D10,a,13,20,0.09781,32768,5267456,64,1
naive,64,densa,D10,a,14,20,0.09867,32768,5267456,64,1
naive,64,densa,D10,a,15,20,0.098245,32768,5267456,64,1
strassen,64,densa,D10,a,1,20,0.09819,32768,5267456,64,1
strassen,64,densa,D10,a,2,20,0.098305,32768,5267456,64,1
strassen,64,densa,D10,a,3,20,0.098285,32768,5267456,64,1
strassen,64,densa,D10,a,4,20,0.09867,32768,5267456,64,1
strassen,64,densa,D10,a,5,20,0.09848,32768,5267456,64,1
strassen,64,densa,D10,a,6,20,0.097995,32768,5267456,64,1
strassen,64,densa,D10,a,7,20,0.100455,32768,5267456,64,1
strassen,64,densa,D10,a,8,20,0.097225,32768,5267456,64,1
strassen,64,densa,D10,a,9,20,0.096605,32768,5267456,64,1
strassen,64,densa,D10,a,10,20,0.09684,32768,5267456,64,1
strassen,64,densa,D10,a,11,20,0.09677,32768,5267456,64,1
strassen,64,densa,D10,a,12,20,0.09684,32768,5267456,64,1
strassen,64,densa,D10,a,13,20,0.095705,32768,5267456,64,1
strassen,64,densa,D10,a,14,20,0.096215,32768,5267456,64,1
strassen,64,densa,D10,a,15,20,0.097,32768,5267456,64,1
naive,64,densa,D10,b,1,20,0.095935,32768,5267456,64,1
naive,64,densa,D10,b,2,20,0.09632,32768,5267456,64,1
naive,64,densa,D10,b,3,20,0.09569,32768,5267456,64,1
naive,64,densa,D10,b,4,20,0.09605,32768,5267456,64,1
naive,64,densa,D10,b,5,20,0.09663,32768,5267456,64,1
naive,64,densa,D10,b,6,20,0.096315,32768,5267456,64,1
naive,64,densa,D10,b,7,20,0.0964,32768,5267456,64,1
naive,64,densa,D10,b,8,20,0.096725,32768,5267456,64,1
naive,64,densa,D10,b,9,20,0.096965,32768,5267456,64,1
naive,64,densa,D10,b,10,20,0.09647,32768,5267456,64,1
naive,64,densa,D10,b,11,20,0.096315,32768,5267456,64,1
naive,64,densa,D10,b,12,20,0.096485,32768,5267456,64,1
naive,64,densa,D10,b,13,20,0.09675,32768,5267456,64,1
naive,64,densa,D10,b,14,20,0.09673,32768,5267456,64,1
naive,64,densa,D10,b,15,20,0.096465,32768,5267456,64,1
strassen,64,densa,D10,b,1,20,0.09594,32768,5267456,64,1
strassen,64,densa,D10,b,2,20,0.09563,32768,5267456,64,1
strassen,64,densa,D10,b,3,20,0.09702,32768,5267456,64,1
strassen,64,densa,D10,b,4,20,0.096685,32768,5267456,64,1
strassen,64,densa,D10,b,5,20,0.096495,32768,5267456,64,1
strassen,64,densa,D10,b,6,20,0.09615,32768,5267456,64,1
strassen,64,densa,D10,b,7,20,0.097275,32768,5267456,64,1
strassen,64,densa,D10,b,8,20,0.096795,32768,5267456,64,1
strassen,64,densa,D10,b,9,20,0.097125,32768,5267456,64,1
strassen,64,densa,D10,b,10,20,0.09534,32768,5267456,64,1
strassen,64,densa,D10,b,11,20,0.10091,32768,5267456,64,1
strassen,64,densa,D10,b,12,20,0.09729,32768,5267456,64,1
strassen,64,densa,D10,b,13,20,0.095945,32768,5267456,64,1
strassen,64,densa,D10,b,14,20,0.09755,32768,5267456,64,1
strassen,64,densa,D10,b,15,20,0.095925,32768,5267456,64,1
naive,64,densa,D10,c,1,20,0.09687,32768,5267456,64,1
naive,64,densa,D10,c,2,20,0.096525,32768,5267456,64,1
naive,64,densa,D10,c,3,20,0.09546,32768,5267456,64,1
naive,64,densa,D10,c,4,20,0.095605,32768,5267456,64,1
naive,64,densa,D10,c,5,20,0.097935,32768,5267456,64,1
naive,64,densa,D10,c,6,20,0.096725,32768,5267456,64,1
naive,64,densa,D10,c,7,20,0.09685,32768,5267456,64,1
naive,64,densa,D10,c,8,20,0.096665,32768,5267456,64,1
naive,64,densa,D10,c,9,20,0.09655,32768,5267456,64,1
naive,64,densa,D10,c,10,20,0.09591,32768,5267456,64,1
naive,64,densa,D10,c,11,20,0.09691,32768,5267456,64,1
naive,64,densa,D10,c,12,20,0.096745,32768,5267456,64,1
naive,64,densa,D10,c,13,20,0.096335,32768,5267456,64,1
naive,64,densa,D10,c,14,20,0.095405,32768,5267456,64,1
naive,64,densa,D10,c,15,20,0.09713,32768,5267456,64,1
strassen,64,densa,D10,c,1,20,0.096755,32768,5267456,64,1
strassen,64,densa,D10,c,2,20,0.096695,32768,5267456,64,1
strassen,64,densa,D10,c,3,20,0.09696,32768,5267456,64,1
strassen,64,densa,D10,c,4,20,0.097165,32768,5267456,64,1
strassen,64,densa,D10,c,5,20,0.0971,32768,5267456,64,1
strassen,64,densa,D10,c,6,20,0.09678,32768,5267456,64,1
strassen,64,densa,D10,c,7,20,0.096725,32768,5267456,64,1
strassen,64,densa,D10,c,8,20,0.0963,32768,5267456,64,1
strassen,64,densa,D10,c,9,20,0.113725,32768,5267456,64,1
strassen,64,densa,D10,c,10,20,0.096225,32768,5267456,64,1
strassen,64,densa,D10,c,11,20,0.095395,32768,5267456,64,1
strassen,64,densa,D10,c,12,20,0.093825,32768,5267456,64,1
strassen,64,densa,D10,c,13,20,0.09497,32768,5267456,64,1
strassen,64,densa,D10,c,14,20,0.09497,32768,5267456,64,1
strassen,64,densa,D10,c,15,20,0.09547,32768,5267456,64,1
naive,64,diagonal,D0,a,1,20,0.096995,32768,5267456,64,1
naive,64,diagonal,D0,a,2,20,0.09594,32768,5267456,64,1
naive,64,diagonal,D0,a,3,20,0.095535,32768,5267456,64,1
naive,64,diagonal,D0,a,4,20,0.09608,32768,5267456,64,1
naive,64,diagonal,D0,a,5,20,0.096945,32768,5267456,64,1
naive,64,diagonal,D0,a,6,20,0.09694,32768,5267456,64,1
naive,64,diagonal,D0,a,7,20,0.096315,32768,5267456,64,1
naive,64,diagonal,D0,a,8,20,0.095375,32768,5267456,64,1
naive,64,diagonal,D0,a,9,20,0.096325,32768,5267456,64,1
naive,64,diagonal,D0,a,10,20,0.1002,32768,5267456,64,1
naive,64,diagonal,D0,a,11,20,0.09699,32768,5267456,64,1
naive,64,diagonal,D0,a,12,20,0.095855,32768,5267456,64,1
naive,64,diagonal,D0,a,13,20,0.096785,32768,5267456,64,1
naive,64,diagonal,D0,a,14,20,0.09717,32768,5267456,64,1
naive,64,diagonal,D0,a,15,20,0.09694,32768,5267456,64,1
strassen,64,diagonal,D0,a,1,20,0.0967,32768,5267456,64,1
strassen,64,diagonal,D0,a,2,20,0.096825,32768,5267456,64,1
strassen,64,diagonal,D0,a,3,20,0.10362,32768,5267456,64,1
strassen,64,diagonal,D0,a,4,20,0.101525,32768,5267456,64,1
strassen,64,diagonal,D0,a,5,20,0.09983,32768,5267456,64,1
strassen,64,diagonal,D0,a,6,20,0.096815,32768,5267456,64,1
strassen,64,diagonal,D0,a,7,20,0.129515,32768,5267456,64,1
strassen,64,diagonal,D0,a,8,20,0.119775,32768,5267456,64,1
strassen,64,diagonal,D0,a,9,20,0.106235,32768,5267456,64,1
strassen,64,diagonal,D0,a,10,20,0.096325,32768,5267456,64,1
strassen,64,diagonal,D0,a,11,20,0.096905,32768,5267456,64,1
strassen,64,diagonal,D0,a,12,20,0.09679,32768,5267456,64,1
strassen,64,diagonal,D0,a,13,20,0.09772,32768,5267456,64,1
strassen,64,diagonal,D0,a,14,20,0.096275,32768,5267456,64,1
strassen,64,diagonal,D0,a,15,20,0.09466,32768,5267456,64,1
naive,64,diagonal,D0,b,1,20,0.09589,32768,5267456,64,1
naive,64,diagonal,D0,b,2,20,0.09514,32768,5267456,64,1
naive,64,diagonal,D0,b,3,20,0.096975,32768,5267456,64,1
naive,64,diagonal,D0,b,4,20,0.095645,32768,5267456,64,1
naive,64,diagonal,D0,b,5,20,0.095325,32768,5267456,64,1
naive,64,diagonal,D0,b,6,20,0.093955,32768,5267456,64,1
naive,64,diagonal,D0,b,7,20,0.095905,32768,5267456,64,1
naive,64,diagonal,D0,b,8,20,0.09514,32768,5267456,64,1
naive,64,diagonal,D0,b,9,20,0.095605,32768,5267456,64,1
naive,64,diagonal,D0,b,10,20,0.09418,32768,5267456,64,1
naive,64,diagonal,D0,b,11,20,0.095965,32768,5267456,64,1
naive,64,diagonal,D0,b,12,20,0.095985,32768,5267456,64,1
naive,64,diagonal,D0,b,13,20,0.095975,32768,5267456,64,1
naive,64,diagonal,D0,b,14,20,0.095985,32768,5267456,64,1
naive,64,diagonal,D0,b,15,20,0.09607,32768,5267456,64,1
strassen,64,diagonal,D0,b,1,20,0.09598,32768,5267456,64,1
strassen,64,diagonal,D0,b,2,20,0.096325,32768,5267456,64,1
strassen,64,diagonal,D0,b,3,20,0.096335,32768,5267456,64,1
strassen,64,diagonal,D0,b,4,20,0.138085,32768,5267456,64,1
strassen,64,diagonal,D0,b,5,20,0.145025,32768,5267456,64,1
strassen,64,diagonal,D0,b,6,20,0.12721,32768,5267456,64,1
strassen,64,diagonal,D0,b,7,20,0.14537,32768,5267456,64,1
strassen,64,diagonal,D0,b,8,20,0.116945,32768,5267456,64,1
strassen,64,diagonal,D0,b,9,20,0.095405,32768,5267456,64,1
strassen,64,diagonal,D0,b,10,20,0.09682,32768,5267456,64,1
strassen,64,diagonal,D0,b,11,20,0.09686,32768,5267456,64,1
strassen,64,diagonal,D0,b,12,20,0.09615,32768,5267456,64,1
strassen,64,diagonal,D0,b,13,20,0.096295,32768,5267456,64,1
strassen,64,diagonal,D0,b,14,20,0.10017,32768,5267456,64,1
strassen,64,diagonal,D0,b,15,20,0.096435,32768,5267456,64,1
naive,64,diagonal,D0,c,1,20,0.09655,32768,5267456,64,1
naive,64,diagonal,D0,c,2,20,0.096355,32768,5267456,64,1
naive,64,diagonal,D0,c,3,20,0.095825,32768,5267456,64,1
naive,64,diagonal,D0,c,4,20,0.0949,32768,5267456,64,1
naive,64,diagonal,D0,c,5,20,0.095475,32768,5267456,64,1
naive,64,diagonal,D0,c,6,20,0.09399,32768,5267456,64,1
naive,64,diagonal,D0,c,7,20,0.096165,32768,5267456,64,1
naive,64,diagonal,D0,c,8,20,0.09609,32768,5267456,64,1
naive,64,diagonal,D0,c,9,20,0.09614,32768,5267456,64,1
naive,64,diagonal,D0,c,10,20,0.09556,32768,5267456,64,1
naive,64,diagonal,D0,c,11,20,0.09679,32768,5267456,64,1
naive,64,diagonal,D0,c,12,20,0.095755,32768,5267456,64,1
naive,64,diagonal,D0,c,13,20,0.095485,32768,5267456,64,1
naive,64,diagonal,D0,c,14,20,0.09479,32768,5267456,64,1
naive,64,diagonal,D0,c,15,20,0.096395,32768,5267456,64,1
strassen,64,diagonal,D0,c,1,20,0.09545,32768,5267456,64,1
strassen,64,diagonal,D0,c,2,20,0.09545,32768,5267456,64,1
strassen,64,diagonal,D0,c,3,20,0.09868,32768,5267456,64,1
strassen,64,diagonal,D0,c,4,20,0.096365,32768,5267456,64,1
strassen,64,diagonal,D0,c,5,20,0.09434,32768,5267456,64,1
strassen,64,diagonal,D0,c,6,20,0.094865,32768,5267456,64,1
strassen,64,diagonal,D0,c,7,20,0.09627,32768,5267456,64,1
strassen,64,diagonal,D0,c,8,20,0.096285,32768,5267456,64,1
strassen,64,diagonal,D0,c,9,20,0.09712,32768,5267456,64,1
strassen,64,diagonal,D0,c,10,20,0.09609,32768,5267456,64,1
strassen,64,diagonal,D0,c,11,20,0.096275,32768,5267456,64,1
strassen,64,diagonal,D0,c,12,20,0.096555,32768,5267456,64,1
strassen,64,diagonal,D0,c,13,20,0.09613,32768,5267456,64,1
strassen,64,diagonal,D0,c,14,20,0.09619,32768,5267456,64,1
strassen,64,diagonal,D0,c,15,20,0.096505,32768,5267456,64,1
naive,64,diagonal,D10,a,1,20,0.095565,32768,5267456,64,1
naive,64,diagonal,D10,a,2,20,0.095955,32768,5267456,64,1
naive,64,diagonal,D10,a,3,20,0.09562,32768,5267456,64,1
naive,64,diagonal,D10,a,4,20,0.096015,32768,5267456,64,1
naive,64,diagonal,D10,a,5,20,0.096165,32768,5267456,64,1
naive,64,diagonal,D10,a,6,20,0.097215,32768,5267456,64,1
naive,64,diagonal,D10,a,7,20,0.09523,32768,5267456,64,1
naive,64,diagonal,D10,a,8,20,0.096675,32768,5267456,64,1
naive,64,diagonal,D10,a,9,20,0.094685,32768,5267456,64,1
naive,64,diagonal,D10,a,10,20,0.09556,32768,5267456,64,1
naive,64,diagonal,D10,a,11,20,0.09409,32768,5267456,64,1
naive,64,diagonal,D10,a,12,20,0.095865,32768,5267456,64,1
naive,64,diagonal,D10,a,13,20,0.09821,32768,5267456,64,1
naive,64,diagonal,D10,a,14,20,0.095935,32768,5267456,64,1
naive,64,diagonal,D10,a,15,20,0.09611,32768,5267456,64,1
strassen,64,diagonal,D10,a,1,20,0.09466,32768,5267456,64,1
strassen,64,diagonal,D10,a,2,20,0.095935,32768,5267456,64,1
strassen,64,diagonal,D10,a,3,20,0.09559,32768,5267456,64,1
strassen,64,diagonal,D10,a,4,20,0.094895,32768,5267456,64,1
strassen,64,diagonal,D10,a,5,20,0.09622,32768,5267456,64,1
strassen,64,diagonal,D10,a,6,20,0.09741,32768,5267456,64,1
strassen,64,diagonal,D10,a,7,20,0.097125,32768,5267456,64,1
strassen,64,diagonal,D10,a,8,20,0.09441,32768,5267456,64,1
strassen,64,diagonal,D10,a,9,20,0.09537,32768,5267456,64,1
strassen,64,diagonal,D10,a,10,20,0.09632,32768,5267456,64,1
strassen,64,diagonal,D10,a,11,20,0.09617,32768,5267456,64,1
strassen,64,diagonal,D10,a,12,20,0.095445,32768,5267456,64,1
strassen,64,diagonal,D10,a,13,20,0.09623,32768,5267456,64,1
strassen,64,diagonal,D10,a,14,20,0.096665,32768,5267456,64,1
strassen,64,diagonal,D10,a,15,20,0.096415,32768,5267456,64,1
naive,64,diagonal,D10,b,1,20,0.094735,32768,5267456,64,1
naive,64,diagonal,D10,b,2,20,0.091675,32768,5267456,64,1
naive,64,diagonal,D10,b,3,20,0.095955,32768,5267456,64,1
naive,64,diagonal,D10,b,4,20,0.095895,32768,5267456,64,1
naive,64,diagonal,D10,b,5,20,0.095565,32768,5267456,64,1
naive,64,diagonal,D10,b,6,20,0.095475,32768,5267456,64,1
naive,64,diagonal,D10,b,7,20,0.095545,32768,5267456,64,1
naive,64,diagonal,D10,b,8,20,0.095435,32768,5267456,64,1
naive,64,diagonal,D10,b,9,20,0.09529,32768,5267456,64,1
naive,64,diagonal,D10,b,10,20,0.094275,32768,5267456,64,1
naive,64,diagonal,D10,b,11,20,0.095365,32768,5267456,64,1
naive,64,diagonal,D10,b,12,20,0.0954,32768,5267456,64,1
naive,64,diagonal,D10,b,13,20,0.095475,32768,5267456,64,1
naive,64,diagonal,D10,b,14,20,0.095465,32768,5267456,64,1
naive,64,diagonal,D10,b,15,20,0.096055,32768,5267456,64,1
strassen,64,diagonal,D10,b,1,20,0.095955,32768,5267456,64,1
strassen,64,diagonal,D10,b,2,20,0.09829,32768,5267456,64,1
strassen,64,diagonal,D10,b,3,20,0.095825,32768,5267456,64,1
strassen,64,diagonal,D10,b,4,20,0.0958,32768,5267456,64,1
strassen,64,diagonal,D10,b,5,20,0.09521,32768,5267456,64,1
strassen,64,diagonal,D10,b,6,20,0.09451,32768,5267456,64,1
strassen,64,diagonal,D10,b,7,20,0.095145,32768,5267456,64,1
strassen,64,diagonal,D10,b,8,20,0.09602,32768,5267456,64,1
strassen,64,diagonal,D10,b,9,20,0.095305,32768,5267456,64,1
strassen,64,diagonal,D10,b,10,20,0.09601,32768,5267456,64,1
strassen,64,diagonal,D10,b,11,20,0.095975,32768,5267456,64,1
strassen,64,diagonal,D10,b,12,20,0.09896,32768,5267456,64,1
strassen,64,diagonal,D10,b,13,20,0.096635,32768,5267456,64,1
strassen,64,diagonal,D10,b,14,20,0.096075,32768,5267456,64,1
strassen,64,diagonal,D10,b,15,20,0.098345,32768,5267456,64,1
naive,64,diagonal,D10,c,1,20,0.095745,32768,5267456,64,1
naive,64,diagonal,D10,c,2,20,0.096435,32768,5267456,64,1
naive,64,diagonal,D10,c,3,20,0.094785,32768,5267456,64,1
naive,64,diagonal,D10,c,4,20,0.095495,32768,5267456,64,1
naive,64,diagonal,D10,c,5,20,0.095385,32768,5267456,64,1
naive,64,diagonal,D10,c,6,20,0.0963,32768,5267456,64,1
naive,64,diagonal,D10,c,7,20,0.09542,32768,5267456,64,1
naive,64,diagonal,D10,c,8,20,0.094355,32768,5267456,64,1
naive,64,diagonal,D10,c,9,20,0.09816,32768,5267456,64,1
naive,64,diagonal,D10,c,10,20,0.095165,32768,5267456,64,1
naive,64,diagonal,D10,c,11,20,0.095435,32768,5267456,64,1
naive,64,diagonal,D10,c,12,20,0.095485,32768,5267456,64,1
naive,64,diagonal,D10,c,13,20,0.09597,32768,5267456,64,1
naive,64,diagonal,D10,c,14,20,0.095415,32768,5267456,64,1
naive,64,diagonal,D10,c,15,20,0.09618,32768,5267456,64,1
strassen,64,diagonal,D10,c,1,20,0.094775,32768,5267456,64,1
strassen,64,diagonal,D10,c,2,20,0.096425,32768,5267456,64,1
strassen,64,diagonal,D10,c,3,20,0.095495,32768,5267456,64,1
strassen,64,diagonal,D10,c,4,20,0.095895,32768,5267456,64,1
strassen,64,diagonal,D10,c,5,20,0.095895,32768,5267456,64,1
strassen,64,diagonal,D10,c,6,20,0.09629,32768,5267456,64,1
strassen,64,diagonal,D10,c,7,20,0.095895,32768,5267456,64,1
strassen,64,diagonal,D10,c,8,20,0.095895,32768,5267456,64,1
strassen,64,diagonal,D10,c,9,20,0.09575,32768,5267456,64,1
strassen,64,diagonal,D10,c,10,20,0.09527,32768,5267456,64,1
strassen,64,diagonal,D10,c,11,20,0.096565,32768,5267456,64,1
strassen,64,diagonal,D10,c,12,20,0.096395,32768,5267456,64,1
strassen,64,diagonal,D10,c,13,20,0.095785,32768,5267456,64,1
strassen,64,diagonal,D10,c,14,20,0.09641,32768,5267456,64,1
strassen,64,diagonal,D10,c,15,20,0.09637,32768,5267456,64,1
naive,64,dispersa,D0,a,1,20,0.095655,32768,5267456,64,1
naive,64,dispersa,D0,a,2,20,0.095835,32768,5267456,64,1
naive,64,dispersa,D0,a,3,20,0.094245,32768,5267456,64,1
naive,64,dispersa,D0,a,4,20,0.09416,32768,5267456,64,1
naive,64,dispersa,D0,a,5,20,0.096,32768,5267456,64,1
naive,64,dispersa,D0,a,6,20,0.09598,32768,5267456,64,1
naive,64,dispersa,D0,a,7,20,0.096055,32768,5267456,64,1
naive,64,dispersa,D0,a,8,20,0.095915,32768,5267456,64,1
naive,64,dispersa,D0,a,9,20,0.09621,32768,5267456,64,1
naive,64,dispersa,D0,a,10,20,0.09734,32768,5267456,64,1
naive,64,dispersa,D0,a,11,20,0.09606,32768,5267456,64,1
naive,64,dispersa,D0,a,12,20,0.095975,32768,5267456,64,1
naive,64,dispersa,D0,a,13,20,0.09674,32768,5267456,64,1
naive,64,dispersa,D0,a,14,20,0.0962,32768,5267456,64,1
naive,64,dispersa,D0,a,15,20,0.096255,32768,5267456,64,1
strassen,64,dispersa,D0,a,1,20,0.09642,32768,5267456,64,1
strassen,64,dispersa,D0,a,2,20,0.096765,32768,5267456,64,1
strassen,64,dispersa,D0,a,3,20,0.09665,32768,5267456,64,1
strassen,64,dispersa,D0,a,4,20,0.097215,32768,5267456,64,1
strassen,64,dispersa,D0,a,5,20,0.09644,32768,5267456,64,1
strassen,64,dispersa,D0,a,6,20,0.09621,32768,5267456,64,1
strassen,64,dispersa,D0,a,7,20,0.097085,32768,5267456,64,1
strassen,64,dispersa,D0,a,8,20,0.098105,32768,5267456,64,1
strassen,64,dispersa,D0,a,9,20,0.09665,32768,5267456,64,1
strassen,64,dispersa,D0,a,10,20,0.09686,32768,5267456,64,1
strassen,64,dispersa,D0,a,11,20,0.096155,32768,5267456,64,1
strassen,64,dispersa,D0,a,12,20,0.096355,32768,5267456,64,1
strassen,64,dispersa,D0,a,13,20,0.097455,32768,5267456,64,1
strassen,64,dispersa,D0,a,14,20,0.096345,32768,5267456,64,1
strassen,64,dispersa,D0,a,15,20,0.09634,32768,5267456,64,1
naive,64,dispersa,D0,b,1,20,0.094705,32768,5267456,64,1
naive,64,dispersa,D0,b,2,20,0.095395,32768,5267456,64,1
naive,64,dispersa,D0,b,3,20,0.09582,32768,5267456,64,1
naive,64,dispersa,D0,b,4,20,0.09321,32768,5267456,64,1
naive,64,dispersa,D0,b,5,20,0.09445,32768,5267456,64,1
naive,64,dispersa,D0,b,6,20,0.092625,32768,5267456,64,1
naive,64,dispersa,D0,b,7,20,0.09342,32768,5267456,64,1
naive,64,dispersa,D0,b,8,20,0.09412,32768,5267456,64,1
naive,64,dispersa,D0,b,9,20,0.09297,32768,5267456,64,1
naive,64,dispersa,D0,b,10,20,0.09481,32768,5267456,64,1
naive,64,dispersa,D0,b,11,20,0.092405,32768,5267456,64,1
naive,64,dispersa,D0,b,12,20,0.094855,32768,5267456,64,1
naive,64,dispersa,D0,b,13,20,0.094225,32768,5267456,64,1
naive,64,dispersa,D0,b,14,20,0.09361,32768,5267456,64,1
naive,64,dispersa,D0,b,15,20,0.095235,32768,5267456,64,1
strassen,64,dispersa,D0,b,1,20,0.095115,32768,5267456,64,1
strassen,64,dispersa,D0,b,2,20,0.093395,32768,5267456,64,1
strassen,64,dispersa,D0,b,3,20,0.09541,32768,5267456,64,1
strassen,64,dispersa,D0,b,4,20,0.09602,32768,5267456,64,1
strassen,64,dispersa,D0,b,5,20,0.0923,32768,5267456,64,1
strassen,64,dispersa,D0,b,6,20,0.10124,32768,5267456,64,1
strassen,64,dispersa,D0,b,7,20,0.09533,32768,5267456,64,1
strassen,64,dispersa,D0,b,8,20,0.093705,32768,5267456,64,1
strassen,64,dispersa,D0,b,9,20,0.09579,32768,5267456,64,1
strassen,64,dispersa,D0,b,10,20,0.09208,32768,5267456,64,1
strassen,64,dispersa,D0,b,11,20,0.095225,32768,5267456,64,1
strassen,64,dispersa,D0,b,12,20,0.09603,32768,5267456,64,1
strassen,64,dispersa,D0,b,13,20,0.09528,32768,5267456,64,1
strassen,64,dispersa,D0,b,14,20,0.09427,32768,5267456,64,1
strassen,64,dispersa,D0,b,15,20,0.09265,32768,5267456,64,1
naive,64,dispersa,D0,c,1,20,0.095915,32768,5267456,64,1
naive,64,dispersa,D0,c,2,20,0.09457,32768,5267456,64,1
naive,64,dispersa,D0,c,3,20,0.09556,32768,5267456,64,1
naive,64,dispersa,D0,c,4,20,0.095015,32768,5267456,64,1
naive,64,dispersa,D0,c,5,20,0.092215,32768,5267456,64,1
naive,64,dispersa,D0,c,6,20,0.09548,32768,5267456,64,1
naive,64,dispersa,D0,c,7,20,0.09502,32768,5267456,64,1
naive,64,dispersa,D0,c,8,20,0.09548,32768,5267456,64,1
naive,64,dispersa,D0,c,9,20,0.095495,32768,5267456,64,1
naive,64,dispersa,D0,c,10,20,0.09405,32768,5267456,64,1
naive,64,dispersa,D0,c,11,20,0.09325,32768,5267456,64,1
naive,64,dispersa,D0,c,12,20,0.09564,32768,5267456,64,1
naive,64,dispersa,D0,c,13,20,0.09509,32768,5267456,64,1
naive,64,dispersa,D0,c,14,20,0.095475,32768,5267456,64,1
naive,64,dispersa,D0,c,15,20,0.091435,32768,5267456,64,1
strassen,64,dispersa,D0,c,1,20,0.093685,32768,5267456,64,1
strassen,64,dispersa,D0,c,2,20,0.093325,32768,5267456,64,1
strassen,64,dispersa,D0,c,3,20,0.091765,32768,5267456,64,1
strassen,64,dispersa,D0,c,4,20,0.095165,32768,5267456,64,1
strassen,64,dispersa,D0,c,5,20,0.0955,32768,5267456,64,1
strassen,64,dispersa,D0,c,6,20,0.096075,32768,5267456,64,1
strassen,64,dispersa,D0,c,7,20,0.09326,32768,5267456,64,1
strassen,64,dispersa,D0,c,8,20,0.095855,32768,5267456,64,1
strassen,64,dispersa,D0,c,9,20,0.095415,32768,5267456,64,1
strassen,64,dispersa,D0,c,10,20,0.09579,32768,5267456,64,1
